# Commit ownership ledger -- one line per substantive commit: <sha><TAB><subject>
# Sorted by SHA so concurrent branches append to different regions and git
# auto-merges them; appending at the tail would conflict on every merge.
# Machine-maintained: add entries with
#   python3 scripts/ci/check_session_commit_claims.py --fix
1169464682ad2a403be29b7b84d73f7af88e2d41	Migrate authored conditions and effects to registries
125313f0a50b8f42a80bffe5d5929e7b0bbf2a08	State the claim model once, so it cannot be inferred from disagreeing hooks
13350cbeb0f57d123dbafff5a7d3dd27f31b445a	Keep extractor valid after closing family gaps
14506bdc91f090f8c803f984e1cf95b634bb0d43	Bump tester release metadata to v0.6.1
15297c980ff1930373e3abb7371fa053cf15e863	port v0.4 release fixes to integration architecture
1563fb8cf51dfa52a082376ec0809c574fac153d	Route infrastructure to main: hooks and AGENTS.md on the staging line
156de25947bdc52c0bd4665f581dd7b7c1a50a75	Add CSA-19..27: palette swap design, measured Godot facts
15f0a642e461b0ab67f5117470fe282dd48e290e	Add the Tier-2 roster schema and adopt it through the runtime
1625ccb9fe08cb08a460f77b954a0fdf772bb1fb	Track the new .uid sidecars and claim the transfer seam commit
1695108c2d5222040873ed863baaac9eb1b0f0b9	Precedence diff for RPD-1..18 before the owner walk
16c4fc14dbc0d5875562c9b413c09e60bad176a9	Specify package and predicate contracts
186ce48a32b3f126f713c69f93d4ca983471fe44	Generated art as real PNGs, palette extractor and sampler; add CSA-35 web bootstrap
18a44e545795cc53f534688e2572264dd405b9dc	Add diagnostics return bundle export
18b66d9d0f19f01a1f8b971aa0aaf8ebfe7a25ed	Define the campaign backup envelope format
18ba31559dfb0e5ac61fae0ac735aea22c58d144	Own text input in a same-viewport modal
19000ca304331e1f3290ff01ca523946e364b4d7	Close B4 result actions on the accepted v0.5.6 evidence
198fdcf3b9df418fab124fe8c0de7357894b66e2	Editor shell wireframes: 12 lifecycle states, 7 workspaces, 3 display viewports
19e2c0e4ad6c682935a4539564632dc20b265b4c	Fix v0.5.6 playtest blockers and prepare v0.5.7
1a05b043ba43577145265fe54aa6d3a4726bb250	Implement v0.7.6 campaign library and migration repairs
1a5df906c2c96126c70e664359b038cf15ec99fa	Fold terrain variant authoring into S7, with the licensing caution it brings
1aff7ed45622587bd4e8a3156f5e5f8feaa4e057	Verify bundled campaign map spawning
1be4d48ceeca65e4b9d806c6b4f7dc6e41d73be1	Gate the backup surfaces against the whole failure set
1be89fe4fc414758f5ba40d83b12dec7ad96b972	Validate migrated save candidates
1c278e94998e7ef4cf60879a5fec4322c0533033	Fire HudLayoutEditor 'closed' on every teardown path (V053-05 follow-up)
1c5e9b3f8205378cf6fe94af233cd51784bb8cef	Refresh the research sequencing authority
1d060c7a513aab01a5b3c1c8fca7e9dcf64ab15d	Switch map units to animated sprites
1d25d0c8ada50f8439e638a063ba6546f0b2d2f6	Work order: the consolidated v0.7.0 playtest and visual-check bundle
1d265671c02a5b549953b7a85a2fabcbeaf19639	Correct GDD_01: the conditions field is live and already saved
1d8aca5b704e738f5767fc5f9a5d404aafded70b	Regenerate the docs index for the audit doc's new status
1db93da1e97e59fd9f6c8dcf2dd7b8b205a4710f	Refuse to strand executed infrastructure on the staging line
1e7683853e171df3e85162915e188df200768e0e	Expand self-contained schema pressure packs
1e777d0de1f4a6030fc6295b128c3e1291bb0a08	Rule stock and cadence: CVS-S5..CVS-S8, and park buyback
1e7a242a634b49b5344f50d194c8e3c79f38c9c8	Drop the duplicated shop album and claim the recovery commit
1eac8261721ed038a1014f4ad296cb21de90e759	Prove the condition build against the authored pack, and fix three latent defects it exposed
1ef9bf492e72125359e4f147a12694387fdf16cb	Export the web build as an installable PWA with an iOS-aware shell
1fb1d35b298512056f0facde26d4ef69b284195f	Revise v1 text entry keyboard contract
1ff031c7702999bdba9d2bbf00cec3cdb84f5fff	Add save and pack lifecycle diagnostics
202aeef1e2a79db393db549c2082fe3913872d68	Add the Tier-2 items family and item inventory slots
213657129d4dc80703213d97dd0f717c9d789c53	Bump Last verified on the GDD sections the mobile-web change rewrote
2196c328e6a69b27eaa456aa0a8767d5aff076c8	Add accepted portfolio code review handoff
219e6ac4d7367f5f27716830df6a5480267ffe28	Close a foundation row on an adopter, not on its own tests
21efa3d4ca27e85b6281272a61533196257fd039	Session note: the CEUI precedence diff and the first three walk rulings
222b79e4e2b9c57f46f07fa4a39aabe17588675d	Complete sprite sidecar frame contract
224446ffa6e6e3e210b91b934cad89bf202310ba	Triage the v0.7.0 Windows playtest return
22550ea11df34891dbe80b6eb357e5f189eba41f	Add v0.5.2 playtest triage, fix plan, and evidence
229ed41509720df76807c863276ffe4aea9e2f69	Fix v0.5.4 controller UI and add authored result actions
22b98d889171a7dbff2d008eba448a74cbefd48a	Add the v0.7.16 return root-cause review
22eb67b0ea54b18e76ab336ca35885aa7e20387a	Record the Session 7 outcome and correct the Session 8 premise
22f891cfc50cf4eecdf9717c941b1e2ebf27702b	Bump GDD_07_UI_UX Last verified to the day it was touched
230a7c0411460cfe77593de769452dc8b555fb52	playtests: add v0.5.0 regression carry-over to the v0.5.1 checklist
23114b03d705981de01635f315a4d36bf9f9e712	Re-order the v0.7.8 waiting work against the dependency graph
23611b710393fce37d60add5ece422f7e6a70a7d	Pay the four RCR/RCV/REQ propagation debts the DRC walks recorded
23a2a6ec6138aff4dc9ae59c18d2e261e106a255	Close the Tier-2 class family exits
23d19b17f8e4f17ff80f862066749715e3185b49	Replace the banned-path list with a generative existence check
24217b005c7e13af00023b7970a7e8b7f73aa120	Classify cross-system contract gaps
2435589a986fb383ba40517e361a766f9a22ba8f	Diff SKF-1..12 and DRC-1..33 against ratified precedent before their walks
2436abd8429cfec6676982752a0f39d5774945cc	Hand off the remaining mobile-web controller slices
24fc25df5babbbf0f49539d83c522342cb43a51f	Project shared effect transactions
2566bdb4f49bb1ffc4958d5ce769b90ddb678d89	Resolve area action preview
25b68f97241bc19ecc029d671f69211c208a473d	Record revised text entry decisions
25ce337aaaadc41ed7ac8e65ad9d217f25d282fb	Accept campaign ZIP directory entries for v0.5.8
2687d5841a03e19e88298fee588a20ffcdb977b0	Write the v0.7.15 remediation work order
274a234e3cb140d3970e1936a9ded90da26c8eb2	Reconcile text entry research and FileDialog plan
277d567a48fb87b36d9c6018d616f095e4ed26f9	Make package campaign resume atomic
27c1cb41c7a4483f2ecb47c792a77aa3e8bd97ae	Record formula registry session
27fd480471f6ef6feaa70dd2d2c65697260192af	Close the CSA register: all remaining sub-questions answered
284ad6ac989314766529e61abfec8ef55852311c	UI Phase 0 items 2-4: the four-column token file, the role list, slider and scrollbar paint
286b062fd3bdb2c618bdc47b78819c5500c10c17	Prototype strict entity schema validation
28e61ee5b4a8322140474873474cda4a1f04e35c	Define class schema trial fixtures
291a981cad3c7e8c4f0b6ed3c92e48713d7240e9	Ship the unmet-reason text table and reach it through a TextDB autoload
293e99de70b3c4078d2db00ec386fa79a85d52aa	Correct research sequencing state
29622051c3ecacc2648411d7b40249271700770d	Fix cold-start package save validation
29d3acb530399ffc5776cc49a530fa81039074cd	Ask the Windows round what real content proves
2afb2ff5979521a0c54f5a25dcd140fa7165706c	Rename the application to Project Prometheus and migrate user data
2b43c9e401574820e5490786c595d415021b3ace	Session note: RPD-1..18 walked and closed
2b4662aa8e86f219f9628ec3ea6a7013f42e882d	Add durable campaign cadence core
2b9eb85b82df4c87e143b7fe47486db98253306d	Wire shared effect compositions
2ba99d09457d5c7eec381f01dd7e63941e8480de	v0.6.0 build scaffolding + version-bump lockstep
2be55b5acc68da5e7a9b09e2ab292c873be4ef81	Add package contract plan review verdict
2bfa8b98fe02b35e6f8068925adcf0e837c49850	Fix v0.5.5 playtest blockers
2c19058df25080ea666485d9bc60151556e59743	Add the full regression sweep to v0.5.2
2c19e3869cd02af995e26453a0f3cf38f3499267	Resolve CSA-30 fork semantics; add CSA-32 derived-asset provenance
2c893643d72d9596ff0956032fe5065b231aa444	Define unified authored effect pipeline
2c898d2ae38eff3258b481977ab9481f3d35d1c8	Author the convoy/shop residue packet: CVS-1..10
2cae4bb84dccad91325b992c1058fbc9f5da7602	Claim v0.6.1 release metadata commit
2cd5968a9cf442b0cfa9794e97c1d0291533e751	Archive v0.7 returns and record acceptance
2d01509f7269e9c699858c774c7e3f40638e443d	Claim the maps commit and refresh GDD verification dates
2d636375c4eacdde1b64c1c14c3677a923351f83	Expose semantic web bridge state
2db24fa9e4ba2bc22e65622c22083d3b560b432d	Reject campaign packs that cannot activate registries
2dbf5f54b4ee82b050e9f72b32d0f93696af303e	Correct CSA-10 framing; add CSA-30 fork-first and CSA-31 template art
2df1f96a4177f4b0d8354329ee31065a184b1141	Make a pack import's outcome a fact, and publish the map it reaches
2e3f55dff4d62950dc11520dd3b275175ff28c02	prepare v0.5.0 consolidated playtest release
2eb5b47e976a299456cbe2c20d8b1366ea64df8b	Close the CFB-1..18 register: animation-reuse research and the rest of the walk
2ec388e919d26e94fb078ab41169a629ae1fb2b0	Hand off the PREP-V1-S01 unblock: text table first, then the host trip
304ddc51164b7cd613a0a8ade8102c65d262bb7f	Exempt MainMenu from Menu Scale; fit it to available screen space (V027-05a)
305b2308cce8bd340d1d5c14afe5b7e894b3d27a	Cut v0.5.4 playtest build: bump version + v0.5.4 checklist
3068e457b145da162d70dea9bb717ae19b7b3ac7	Fold the skill-feedback dependency question into the next session
30975d5c86ab64b2356c03f09c5df0cd40a829dd	Validate packs through activation, and report playability separately
311db4a4ce6bb4a29ea8c976ab8527fca07ad7f4	Hand off v0.7.3 modal input ownership
312faf9e693c0ccc6f2d4428a823143f799323eb	Finish two corrections the absorbed register was owed
31794356b4790177a5ef415313af58b9c4862608	Research campaign journal and notification architecture
3253b4011128362ff5f7b620a28e178a320a838b	Complete code pillar audit
32c28fcaa62fa21f1cddcbb7116a9da8b1eee5be	Anchoring refactor: declarative menu centring, retire MenuScale._recenter
32c6da583f43807ce8e03b828fe142df5bea4b46	Prepare v0.7.11 remediation candidate
332a000b5ad8ef1dfbdd9f9c293dba5391acf4e1	Record the Session 9 scope ruling
334bdd989a63a012437fcd032625ce63b058b378	Sweep and rule the CJ open sub-questions as [CJ-S28]..[CJ-S38]
345912a3f7aeb8d0ab43d0b1e74c098d8c9bb380	Correct the responsive proof-set handoff
349309d4131ae0f97ccda74663a0c4db71c83419	Version the v0.7.0 bundle documents instead of shipping them only in a zip
34b3d490cf49442b89cbf5c2c2cb0ed7e54a9df2	Relocate v0.5.3 playtest evidence into Docs/playtests
34e2e60ca31be6dad4fd354b3a8d4b1d83f3b8ae	Add v0.5.7 playtest build record
350a649c830e9d3984630f48178bce16990090cf	Finalize pack discovery audit metadata
35141bdb8b845983b0eda296747db5e3accb1ba5	Hand off the two sessions in front of PREP-V1-S01
3662b60f324b416ea46aed0e22c7f0d7f2a66edf	Record completed v0.6.1 responsive review
36baae04a1f4a62102a1172d835a356a7cb57da4	Point the build record at the artifact for its own commit
36dcb7039c43cec83251abb59f21f98c7e50fa24	Delete the legacy requirement evaluator, retiring its coverage rather than its assertions
36fdb58cef1b1c4eda71aac5e0c6338f5cf4b88a	Size-class seam: ResponsiveLayout autoload with hysteresis and density tokens
37972158642f5da66226687feafe8d5e5d171ebe	Schedule unified effect migration sessions
37dd24e254e0687b740147276faee26e453a5b8e	Research dialogue recruitment and capture decisions
3872252c44d427bd16e5628733a0d14ea177b007	Mine and delete 49 unreachable Code Reviews
389bf147cff09200603e666108ae6a6541a8d76c	Resolve persistent action state UI
38e880c67b5b37d2767e89dd4142b2603d173e3a	Record the applied tracker edits and the post-apply graph verification
38ff08a037bd157ee5d82e618fd9995f2ada47a7	Make the grid keyboard layout safe to edit
39a141e3b1b603b2e96299ed0cd13f45efaa3f46	Hand off the unmet-reason announcement channel
39f06f845da184e6ec5941303c2cb01e9e7ec108	Document persisted menu density behavior
39fc6acbcec9ada196171ccdd9e50299e0550e44	Re-cut the documentation plan around the owner's two rulings
3a009484307cf835130c382103bb9caf84512832	Capture playtest environment and campaign context
3a41ad1710b4bcde80cd9c0704710151ca029e9a	Make the adopter-pack proofs able to fail the gate they close
3ac3c1ebf35d54ee950602cb8b6fd5217a76796b	Add process-history tooling review and container tooling handoff
3afb7d18d99e476c526275ee6e8013a8996ceec4	Permit archive/agent/** tags in the pre-push destination guard
3b1270b3fd089e730502341e3e7748776b847a87	Carry the shared policy block and guard merge targets
3b8284736fab9aa7e33011f5da91c406e003b9f8	Make legacy user-data migration retryable
3be76253e98e505ed903f553314c060adb36ec82	Scope pack unit-id uniqueness to one battle, not the whole pack
3c61b02c28e6631d2fda1957acd1c98d983735e6	Record CSA overrides: zero required art, asset-manager scope, palette swaps
3c7a3975fbcacaef5843ee76b78caa629275afc9	Require self-contained campaign packs
3c8e0b5c93117dd15bf850ece4c3aaf0436e4fb5	Bring the fog and zero-content plans up to date with the terrain decisions
3cbea1633df7c798690d42127ca745617571cf68	Record both pending albums and their approval state in the album README
3cdc57d2f980586258fd9c46f70ad2ac88bfdabb	CMP walk (S8): CMP-1..22 RESOLVED, rulings [CMP-S4]-[CMP-S20]
3cf44e8867b479aabb69b1c40fa1620dd42bd613	Add ordered combat exchange projection
3d718f088dbf9c49adde96c0230b1dcff8428dc6	Build sprite sheet frames from sidecar data
3e0f78e93775b6f0c3f914d2c94f14dc2a55a3e3	Add Proving Grounds campaign playability pass
3f0379fd0f11efa92facb28ad8a9a46d5e8d43e8	Recover 23 documents silently missing from INDEX.md, and add the check that lets them drift
3f5c98dbd340fe2a7d6b8cbf5bfb42b822b3d37d	Validate class schema trial contracts
3f6af76b1d3332d95132d5f8acbe457f181e5a44	Write the zero-content Weapons handoff
3f75d1df94675705270ccf5290ab2dcc662ab1a3	Context-scope ResponsiveLayout so an embedded session has its own size class
3fee212cf8376b967d21a320a7aa2515260fcb61	Repair registered pack discovery lifecycle
409ddf0b44b4a4d343d6d317b821d5a467ff9511	Tile slider centres without stretching endcaps
418ec32f4c85e354b976e2a9ecfc617beddc296b	Add dedicated touch controls for web maps
421134d113777d8f515d72e283cb3dff84f13772	Focus the v0.7.9 disposition bundle
422e4c1127cd483aabf328c0464ad6893458941c	Split terrain art identity from stat identity and let packs introduce terrain
42d80deeea35603a2c7d0240cb467c8a37242cc1	Define complete save migration chains
42dc0bc52ebc88db0cbcd93ef8bf9257af12204e	[CEUI-S13]: the editor is main-menu-only, so there is no entry transition
42e643d95103e5ed5a10a099ab4cff1573f8f9be	Triage the three doc corpora no recommendation covered
42f4adeb93dfb33ca9ab43171497405b3a91f271	Expose fresh web bridge snapshots
430ba3adc4d827b613f50da323b09f370310f870	port legacy UI behavior and preserve release evidence
43701dcb0144ed09e039d38983296c87700c38fc	Close combat actions UX owner walk
43913b83f076588608a19c20aebc180174629137	Add in-context save replacement and Prep return
43c08610319eb89cf2c1c1c5dc38d484132ecc94	Add browser campaign import transfer
43decd13af6a42e7118fd7ffedc1c775738ea20d	Rule DRC-25/30/31/32/33 and close the register
445f52f207d6aba1f2f32918feccc99e50081983	Expose Campaign Library on first run
449fb6a567b2c8fbd7a180feb8969c6a44bc156d	Hand off with v0.7.8 outstanding: boundary rules, verification, and the waiting work
4547c9f77e2c2f2edcc76ace2e0195af658862d0	Fail the push when a checked-in campaign pack stops validating
458e6be2a2b22a4fcb37ca069bc055fdb61bf450	Add v0.5.8 playtest build record
45b8e536147195980820322e160ebc52e06d0889	Prepare v0.7.7 repair candidate
45df91cb6276a70b87281c056e3f66dec0497e40	Add responsive overworld traversal surface
45e103a5ce2528a9f3d70641fbabb31081cd974f	Reconcile DRC sources and add inert fixtures
467a6fbe8b3f1a1a84d1f1a5263dc499085c0dd9	UBS-8 closed: the editor album is approved
46bdfedf80af39d6d80a3b70ff499a54f31d729e	Bring the docs/process handoff up to date after both rulings
475296d563bba013fc3524eb08f4da74576811e6	Finalize dialogue and portfolio implementation plans
4762ab3b9258adbb47bd6da181f157e4e1038d71	R1 instance (a): re-derive B4-PREP-DEPLOYMENT, and find the ruling built backwards
4770614298181d36a85098b5e1ae1afb83faaf5c	Re-date the two GDD_01 contracts Session 8 rewrote
47b23f90fc3551ec600a6dde52afe529e55abd51	Resolve CSA-35 web demo pack; add CSA-36 durability warnings and CSA-37 settings export
47e6da5ad894e42ad4748043eeec3a6287c1c59c	Resolve dialogue recruit capture deep reviews
47f1b2613a54a29efd4a3f6a4f9cbfdcf2f67a29	Close CVS with CVS-S9/CVS-S10 and sweep the propagation
48795e1812e201de445f1b7000c824bfe0eceb83	Settle the round's last open decision and rule balance testing out of scope
493c1e8187bf82e5803d01ae0afa287548310ccf	Resolve forecast target fallback
49856af321c6a4632405feb9237239480f0ab197	Carry the five owner-mandated items into the v0.6.1 checklist
499936f74792623420fcc9acf40d36e2bff3db2e	Draw the full compendium album for approval ([CMP-S19])
49ad86b9c8eb2ce3707200335065e66cb68b5139	Define general text entry contract
49edfb624fbdee5b4bc33acb48ae6c47adb8ebdf	Add v0.5.3 playtest triage review (findings V053-01..V053-10)
49ff572bbbbf9ab351dcc4b47263026873cf7a05	Draw the shop transaction surface across nine states and ten viewports
4a2135cab9ff9c10c0bc2fa69af3ee1c10e9f91e	record branch consolidation inventory
4a40a59060a80a38b31d0feeafe39e89e4055d55	Correct nonexistent source handbook premise
4a62738d407dcb15b03c01d0aa72cb4ada44202b	Add the stable text-key table seam
4a7ab031d533614cacfc6da3e6ad9aad27004296	Treat missing hotplug telemetry as failure
4acdca902de7ecf45a174d3589f3f2f5e951b68e	Add the generated .uid files for the pack-archive tools
4adeae61252d686d20ee280f1e6e0a5b3b345636	Aim the v0.6.1 checklist at what actually changed
4bf447ebe9eec4ae3f91a8fbec0c302d6be090ba	Add allow-listed save migration operations
4bfbcf944fb1c98505716f335ed0aa7e8519fdb0	Guard public exports from internal FE content
4c0b1c07abd0ab5f05d2040ad91645492eca2518	Hand off to the R1 session, with the two time-sensitive items called out
4c1c5a8eaeec2f34d1267d0117414d4268373879	Run the re-baselined portfolio code-state review
4c28fe2525bacddcb5570b59e581008360c284fc	Add package contract review handoff
4c3d7abd1851dc1c04bfa1741f3a88182a2b5e64	Plan generated reference model
4c479b556c452f74db0c8d7448c3cbe6059bf1b4	Add persisted menu density setting
4c771c4dd22fe2bc0bef9d7f4d96c50257d2e3a9	Record the Tier-2 weapon family and hand off Rosters
4d12c0a809cf4e80df38ff5c4cb2ee816ad81c71	Align zero-content plan with schema trial
4d481b3cb088278b3a63ab001788736d62049a91	Fog slices 1+3: vision seam and the ambush interrupt as the first crossing consumer
4ddd54c82b2fb1a0565d4e901f43053221cebe11	Add v0.5.3 Windows build record (pre-export)
4e28a32145254a36ec368ab0a9e453b3281a6362	Require discovery of non-Godot tests
4ed19ea4b99ba55d21c56c00db86a65086e29cb9	Connect TER-7 pass-through to the fog-of-war and perception seam
4f227a9f2782d9e80599d2ee1f99a7492eeed9a3	Repoint three dangling tracker references in the 2026-08-12 packets
4f240a0bda1884e958200d2968ab5420eb67813a	Record the gate closure, the new CLI verbs and PR #34 in the handoff
4f332c5838334d0ca67ef396df7e8d795984c1b0	Make entity schemas fail closed
4f552228d80a6b489f9b75ba2242e5fe5e1b8790	Report the pack's real branch, not the pushing repo's
4fa61d03006175bf8ce18e05122075954765bc02	Document the multi-session full audit plan
4fa7fb0d7e7b54c7a197f8894d92aa2964b8651a	Restore visible slider track height
4faa64336abbde26a3a5a900bce501a9aeccb502	S10: rule the editor's own scale, the effective-pixel floor, and the embedded session
50864075891d1eb41a6c851fda8bd70a3e212c85	Resolve top-level action boundaries
508fae0b26c78a7e2f77d7a603821a70d0122d98	Add Tier-2 pair-up bonus family
50a5071ee7fd981e9a47c3551897961af3eb68ea	Enforce decision lifecycle vocabulary
50abe4e9102d4f02cb1898d962082951e15f3cc4	Add canonical pack save source identity
5115c4295d7e4b6a7a6d177dd1e3a87d3400d235	Sequence every open register, packet and unscheduled discussion
5162aa59715364a467fc64bc87600cc61c5220cc	Make victory rewards atomic
518b01535b0a803d531624233bcbcedf8d653024	Fail a foundation that has no caller outside the tests
51ec4d521018f461bf50580f6844a7cc0c032383	Schedule SKF-1..12 and DRC-1..33 next; complete their packet headers
523196179cef2e642b6fb36071c6186539e48ed3	Gate the foundation-adopter guard in CI
524f160e5b3d1217667138bb625d1b0c1bc294cd	Fix browser upload callback transfer
525b6e83136417927ecd1eb2160c92d34a7752ae	Ask the Windows round about the size-class seam
5344b96a468f67e3e79f0a1f82712b9892f9e3f8	Apply the CSA-decided deletions to the ratified asset design docs
534ff0a4b68bb8ce5e0c9c11259b070e8b9ef465	Refresh the control-plane work queue after v0.5.8 shipped
539dd2387b134f32fb01823f15cca40aed01e159	Resolve configurable action confirmations
5475088f5a3a8afeb40756293e8ff3dc14086fd4	Design the responsive UI redesign that supersedes the 1280x720 floor
54ae1dc78fc57e703339af3ebcaf5b1c737ddce1	Apply reviewed v0.5.3 playtest repairs
54b90f92b1543ec6ed130e86d5cbd8d5ebbe36c6	Audit: establish the 2026-08 shared baseline
55ef43ff1d208b60135f4d772d5074d03f5e2138	Recover curated campaign research
56c7183815dd1f724f0137357305168e14312346	Tell the v0.7.8 tester to do sections 1-2 before installing the pack
572b84c3d41f5985df3b56c9f03f9faad8181db8	Land package contract review amendments (owner: on_zero Option A)
5857888a1d8c47cb67a20a66a6ef435e319a22cf	Close the existence half of the extensionless-citation gap
58cddb177aefe2ce1468d5c905cc2409c96b158e	Port synthetic Z0/Z1 zero-content fixtures into the engine
58deb6786b29a6c5b52a7aabb2650bd06cd45198	enforce release branch provenance
59393f8e894dfc2ef3ebff123ece6a72ba2ba64a	Add the v0.7.0 build record so the BUILD STAMP can bake
59831492b6a2c9a9dae6eff2efa7d59ef3ffb948	Fix directional-input ordering + FocusNavigator popup gate
5a24e397609c38f4c9c7599fa83349fd7c5d2687	Track v0.5.3 playtest return evidence (logs, screenshots, checklist, resume save)
5a6c5c21087cafa9145c3436a62a8fbcfd31450d	Consolidate baked terrain tables into one TerrainRegistry
5ae1fd8c0485fd4140b9a603e555263610b395cb	Stop tracking the generated Godot class cache
5b6c227313a04cae5f75768b6bafbf085f62a498	RewindSelector: scroll long histories instead of growing the panel (V053-10)
5b7fdf9388b62c518cb280f641873e8fd255ff5b	Record the DOC-012 licensing decisions; LEG-1 removes the source corpus
5ba2403318a38b7d92d65f20a67b2559e9e42915	Schedule the zero-content Slice 2 closeout and the skills family
5c11482467324901e9d924920f24030230a63b79	Scope manual save budgets by package
5d62b7332028f86959a45400a4218d2e17145947	Drop the redundant v0.5.1 triage doc superseded by the existing root-cause review
5d8a30c333046344f4bc9423011388bdca643bc2	document consolidation inventory session
